"Gender","MaritalStatus","NumDependents","Age","Income","EducationLevel","Tenure","CustomerSegment","CommChannel","CreditScore","CreditHistLength","OutstandingLoans","Churn","Balance","NumProducts","NumComplaints"
"Female","Single",5,43,49264.7,"Diploma",2,"SME","Phone",383,9,24051.96,"0",245056.38,2,7
"Male","Divorced",2,44,82774.7,"Master's",29,"Corporate","Phone",347,5,39110.05,"0",198507.61,4,1
"Female","Single",1,47,64515.45,"High School",9,"Retail","Email",722,16,2836.72,"0",77799.82,3,2
"Male","Married",1,54,53660.62,"Bachelor's",10,"SME","Email",494,22,46514.31,"1",23853.29,5,10
"Female","Divorced",4,28,77839.85,"Bachelor's",21,"Retail","Phone",453,12,48226.48,"0",134228.06,4,5
"Male","Divorced",3,34,89117.39,"Master's",2,"SME","Email",309,19,36062.29,"0",53151.85,5,1
"Male","Married",4,25,95873.83,"High School",9,"Corporate","Email",400,12,30566.47,"0",96418.77,2,10
"Female","Single",5,44,45187.73,"High School",9,"SME","Email",497,8,3968.41,"0",69092.96,1,5
"Male","Single",5,56,16683.62,"Master's",13,"Retail","Phone",491,12,13539.47,"1",12069.8,5,10
"Female","Divorced",2,56,92126.21,"Master's",3,"Retail","Phone",571,16,5435.28,"0",37210.46,5,4
"Female","Divorced",3,58,10835.3,"Master's",2,"Retail","Email",672,3,25697.92,"0",18604.67,4,5
"Male","Single",5,36,38866.71,"Master's",22,"Retail","Email",630,10,12408.3,"0",220784.87,3,4
"Female","Single",5,51,31380.92,"Master's",10,"Corporate","Phone",725,13,3603.1,"0",151816.88,1,2
"Male","Married",4,68,56860.33,"High School",19,"Retail","Phone",328,5,6149.83,"1",28702.03,2,1
"Male","Divorced",4,65,26173.26,"Bachelor's",21,"SME","Email",343,25,34629.36,"0",95050.98,5,0
"Male","Divorced",4,46,77838.29,"High School",15,"Corporate","Email",448,27,44036.85,"1",6865.05,3,1
"Female","Married",5,29,33188.89,"High School",2,"SME","Email",592,30,16142.41,"1",25864.93,3,6
"Female","Married",4,75,24997.75,"Master's",19,"Retail","Email",543,24,22142.54,"0",154639.15,1,4
"Female","Divorced",4,55,24618.81,"High School",26,"SME","Email",800,23,16503.55,"0",113089.76,4,6
"Male","Single",3,46,94431.14,"Master's",24,"SME","Email",570,20,7444.76,"1",19046.26,4,10
"Female","Single",3,43,76884.96,"Bachelor's",28,"SME","Email",490,19,35603.22,"0",177501.46,2,1
"Female","Married",2,56,36228.03,"Diploma",17,"Corporate","Phone",404,29,23432.86,"1",17991.42,2,9
"Male","Divorced",5,73,84776.2,"Diploma",7,"Retail","Email",325,29,7354.89,"0",99750.12,4,10
"Male","Married",2,47,89575.14,"Master's",26,"Retail","Phone",644,15,25755.02,"0",139304.49,4,0
"Female","Married",3,53,95492.81,"High School",20,"Corporate","Phone",339,12,43290.46,"0",72826.86,4,4
"Male","Married",3,49,58776.38,"Master's",22,"Corporate","Phone",646,16,14745.89,"0",116093.8,3,4
"Male","Divorced",2,58,18637.58,"Diploma",9,"SME","Phone",310,8,24264.42,"0",221417.29,1,2
"Male","Divorced",0,50,96251.33,"Diploma",17,"Retail","Phone",456,17,34434.4,"0",52541.12,4,0
"Male","Married",5,75,47778.31,"High School",3,"Retail","Email",492,27,11722.25,"0",209095.89,4,3
"Male","Married",4,40,85760.96,"Bachelor's",9,"SME","Email",406,21,8635.8,"0",113778.97,5,5
"Male","Single",4,39,17903.01,"Diploma",10,"Corporate","Email",621,14,20788.02,"0",199983.44,2,7
"Male","Divorced",3,27,7915.88,"Diploma",13,"Corporate","Phone",807,24,25666.6,"0",6639.19,5,6
"Female","Married",3,71,30199.2,"Diploma",24,"Corporate","Email",609,7,10974.89,"0",44327.66,2,6
"Male","Married",4,73,23301.5,"Bachelor's",24,"Corporate","Email",386,10,34252.27,"0",63888.89,2,5
"Female","Divorced",5,55,99816,"Bachelor's",2,"SME","Phone",789,11,28033.97,"0",145298.38,5,8
"Male","Divorced",5,36,47263.16,"Bachelor's",9,"Corporate","Phone",392,12,40484.01,"0",239808.22,1,6
"Male","Married",0,20,78531.87,"Master's",15,"Retail","Email",633,13,47725.31,"0",145582.2,1,5
"Male","Married",2,50,41369.26,"High School",18,"SME","Email",762,9,15230.68,"0",233847.67,2,0
"Male","Divorced",5,36,80975.96,"Master's",9,"Corporate","Email",631,23,25199.34,"0",180837.04,1,6
"Female","Married",0,75,25850.88,"Diploma",8,"Retail","Phone",519,19,9869.24,"0",63296.35,4,0
"Female","Single",2,44,57751.12,"Bachelor's",8,"SME","Phone",371,29,13469.93,"1",18026.49,4,8
"Female","Married",1,28,58859.28,"Master's",18,"Retail","Phone",779,8,43913.38,"0",173163.42,4,6
"Female","Single",1,26,35380.77,"Bachelor's",4,"Corporate","Email",585,15,45182.74,"0",166641.17,3,3
"Male","Divorced",2,23,49014.83,"Master's",15,"SME","Email",357,22,29217.32,"0",118044.67,1,0
"Male","Divorced",1,21,79147.14,"Master's",27,"Retail","Phone",456,18,31402.86,"0",221904.54,4,4
"Female","Divorced",5,58,40940.16,"Master's",12,"Retail","Email",655,26,34015.5,"0",235663.41,2,0
"Female","Divorced",0,39,10494.99,"High School",19,"SME","Phone",330,4,12439.65,"0",153837.78,1,9
"Female","Married",3,52,57489.99,"Master's",28,"SME","Email",707,25,9107.33,"0",86805.35,2,6
"Male","Married",2,22,93452.95,"High School",3,"Corporate","Email",755,30,11307.32,"0",137614.27,3,5
"Male","Married",5,41,22892.65,"Diploma",3,"SME","Phone",575,11,4371.58,"0",237107.25,5,3
"Male","Single",2,58,80230.54,"Bachelor's",7,"Corporate","Phone",566,13,31763,"0",216028.18,1,2
"Female","Single",1,72,22825.71,"Diploma",10,"Corporate","Phone",426,26,8852.16,"1",7591.57,3,6
"Male","Divorced",2,28,92454.77,"Diploma",14,"Corporate","Email",756,9,8506.27,"0",238741.53,1,9
"Female","Married",0,52,85662.35,"Diploma",19,"Corporate","Phone",568,11,38666.73,"0",163080.75,5,6
"Female","Married",2,26,89318.71,"Master's",4,"Retail","Email",395,22,19733.64,"0",62278.6,5,0
"Male","Divorced",2,43,93295.18,"Diploma",13,"Retail","Email",441,20,44230.66,"0",197477.31,1,10
"Male","Single",4,50,16246.69,"Bachelor's",6,"Retail","Email",744,5,2895.78,"0",113926.15,3,4
"Female","Single",1,55,82025.45,"Master's",30,"SME","Phone",497,18,32032.29,"0",159471.81,5,2
"Male","Single",3,69,86597.44,"High School",2,"Corporate","Email",430,9,3332.7,"0",116956.98,3,3
"Male","Married",0,50,74329.9,"Diploma",10,"Retail","Email",358,15,41816.34,"0",71445.04,4,6
"Female","Married",3,66,70498.05,"Bachelor's",13,"Corporate","Phone",749,22,12411.29,"0",218512.3,4,5
"Male","Divorced",4,60,25588.28,"Diploma",25,"Retail","Email",449,15,3078.5,"0",135609.39,2,0
"Male","Divorced",1,31,49194.94,"High School",23,"SME","Phone",825,13,33721.6,"0",79472.08,4,2
"Male","Married",5,44,68949.61,"High School",7,"Corporate","Email",632,4,7978.26,"0",61614.54,5,9
"Female","Married",5,24,5955.99,"Diploma",24,"Retail","Email",359,9,39686.74,"0",161820.24,1,3
"Female","Single",4,20,32213.5,"Bachelor's",7,"SME","Email",527,25,45660.84,"1",912.15,1,6
"Female","Single",5,40,38126.48,"Master's",18,"Corporate","Phone",440,1,3987.8,"1",38247.31,1,6
"Male","Married",1,48,61304.76,"Bachelor's",11,"Corporate","Email",616,4,13783.26,"0",157562.59,2,4
"Female","Single",5,70,29288.68,"High School",24,"Corporate","Phone",660,20,48710,"0",166905.43,3,2
"Male","Single",0,21,10382.03,"High School",24,"Corporate","Phone",612,16,5683.76,"0",90774.45,2,9
"Female","Single",2,59,88431.86,"Diploma",26,"Retail","Phone",737,22,24909.03,"0",237503.23,1,6
"Male","Divorced",2,72,43733.41,"High School",1,"Corporate","Phone",577,15,31290.63,"0",197320.06,5,6
"Female","Married",3,56,72550.27,"Master's",11,"SME","Email",422,16,11510.39,"0",109445.62,1,0
"Male","Single",3,32,97413.23,"Diploma",15,"Retail","Email",686,11,31292.34,"0",37772.5,1,4
"Male","Married",5,36,91721.85,"High School",26,"SME","Email",416,19,4079.07,"1",90032.42,1,9
"Female","Single",5,22,84354.96,"Bachelor's",7,"Corporate","Email",530,17,28202.25,"0",248599.42,1,9
"Male","Married",3,46,15817.76,"High School",13,"Corporate","Phone",416,19,29469.17,"0",232597.52,2,10
"Female","Married",1,22,92001.37,"High School",3,"Corporate","Phone",696,21,43469.84,"0",51552.2,4,7
"Female","Married",2,38,38347,"Diploma",24,"Retail","Phone",579,11,6700.86,"0",211007.85,2,6
"Male","Single",1,68,18534.91,"Diploma",30,"SME","Phone",438,22,33987.78,"0",91031.08,5,4
"Male","Single",2,24,67759.62,"Bachelor's",28,"SME","Phone",545,23,31932.89,"0",114584.06,2,10
"Male","Married",1,35,5878.02,"High School",29,"SME","Email",328,26,16424.51,"0",179784.15,5,1
"Female","Single",3,46,75314.04,"High School",17,"SME","Email",639,3,26399.52,"0",94526.12,5,3
"Female","Divorced",3,64,33564.61,"Master's",27,"Corporate","Email",474,17,35964.16,"0",6539.78,5,1
"Male","Divorced",5,34,82372.8,"High School",28,"Retail","Email",467,5,14633.46,"0",222281.52,3,2
"Male","Married",4,73,56521.77,"Diploma",8,"Corporate","Phone",339,25,24786.21,"0",119898.21,4,8
"Male","Single",0,68,42260.22,"Bachelor's",21,"SME","Email",570,1,22392.63,"1",19308.27,4,7
"Female","Married",3,72,75251.28,"High School",7,"Retail","Phone",609,16,31920.16,"0",152089.54,1,3
"Female","Single",4,48,10403.19,"High School",27,"SME","Email",754,30,49893.48,"0",123826.03,2,9
"Male","Single",1,28,53185.25,"High School",24,"Corporate","Email",339,9,48423.66,"0",155584.22,1,4
"Female","Married",1,64,84103.97,"High School",26,"Corporate","Phone",835,1,29255.23,"0",170590.57,1,3
"Male","Divorced",1,56,37723.69,"High School",28,"SME","Email",326,11,17635.61,"0",70973.52,4,0
"Female","Divorced",1,41,8672.7,"Diploma",4,"Corporate","Email",691,13,5241.88,"0",201164.28,2,3
"Male","Married",2,49,97915.21,"Bachelor's",29,"SME","Phone",684,8,7182.22,"0",42164.38,1,5
"Male","Married",3,66,49534.05,"Diploma",19,"SME","Phone",342,2,23318.33,"0",22620.6,5,1
"Male","Divorced",0,67,30068.73,"Master's",5,"Retail","Email",795,17,35550.85,"0",227049.65,3,7
"Female","Single",0,62,81561.49,"Bachelor's",19,"SME","Phone",657,21,21403.81,"0",64734.49,5,5
"Male","Married",1,44,20238.31,"High School",22,"Retail","Phone",749,4,12946,"0",1944.22,4,5
"Male","Divorced",1,44,10262.7,"High School",20,"Retail","Email",711,19,18947.02,"0",164754.33,4,7
"Male","Single",3,58,34241.44,"High School",30,"SME","Phone",347,20,2739.98,"0",111375.12,4,9
"Male","Single",2,48,63730.82,"Master's",5,"Corporate","Phone",766,5,9080.43,"0",203048.31,5,6
"Male","Single",1,20,23830.99,"High School",18,"SME","Email",420,2,33699.52,"0",46381.39,5,8
"Female","Divorced",4,41,69048.81,"Bachelor's",3,"Retail","Email",584,24,39371.07,"0",175913.48,3,9
"Male","Married",1,38,18733.96,"Diploma",22,"Retail","Phone",473,23,25810.11,"0",231621.18,4,10
"Male","Single",0,26,25100.04,"Bachelor's",19,"Corporate","Phone",461,2,37428.62,"1",26140.68,1,1
"Female","Divorced",2,59,46731.99,"Master's",27,"Retail","Phone",809,20,23795.62,"0",49305.64,4,2
"Male","Single",2,50,46820.49,"Diploma",21,"Retail","Email",485,27,17091.03,"1",46640.71,2,7
"Female","Single",1,45,33693.51,"Bachelor's",27,"Retail","Email",616,13,38560.84,"1",5138.37,4,6
"Female","Single",1,33,21026.17,"Diploma",27,"SME","Phone",561,15,27857.26,"0",215580.35,4,5
"Female","Single",1,49,74421.14,"Diploma",15,"SME","Email",699,13,1232.56,"0",28969.26,4,9
"Female","Married",1,72,44959.52,"Bachelor's",13,"Corporate","Phone",818,2,44212.36,"0",123610.61,3,4
"Male","Divorced",3,41,82307.11,"Master's",26,"SME","Phone",336,28,26639.07,"0",69776.58,4,2
"Female","Single",4,60,34941,"Bachelor's",16,"SME","Phone",768,26,6705.29,"0",127824.18,2,8
"Male","Single",2,33,5843.18,"Bachelor's",6,"Retail","Email",691,30,14056.28,"0",93638.58,5,9
"Male","Single",4,56,55462.44,"Bachelor's",28,"Corporate","Email",479,22,47616.5,"0",234162.61,2,0
"Female","Married",1,18,71284.18,"Master's",30,"SME","Phone",388,4,20821.65,"1",10176.19,4,9
"Female","Divorced",2,19,55804.75,"Master's",3,"Corporate","Phone",389,7,9702.76,"0",135340.82,2,10
"Male","Single",1,19,34908.63,"High School",7,"Corporate","Phone",730,8,43764.04,"0",97159.75,1,4
"Female","Single",1,57,33906.06,"Bachelor's",10,"Retail","Email",575,30,40731.46,"0",83528.33,2,3
"Female","Single",0,71,30621.99,"Diploma",27,"Corporate","Email",463,29,37214.41,"0",194977.15,1,4
"Male","Divorced",2,22,8747.92,"High School",21,"SME","Phone",368,25,24930.27,"0",168417.1,5,7
"Female","Divorced",1,57,87017.43,"Diploma",24,"SME","Email",380,14,16488.64,"0",174767.3,4,9
"Female","Divorced",1,62,68127.17,"Master's",24,"Retail","Email",725,30,28958.83,"0",68523.11,5,3
"Male","Divorced",1,42,25108.22,"High School",23,"Corporate","Phone",779,7,43272.69,"1",24233.6,2,8
"Male","Married",4,61,90916.19,"Diploma",26,"SME","Phone",807,20,40784.88,"0",221273.59,4,4
"Male","Married",5,57,56600.5,"High School",29,"Retail","Email",767,10,30617.42,"0",213117.18,4,7
"Female","Divorced",2,49,54479.37,"Bachelor's",19,"Retail","Phone",744,10,43028.12,"0",98777.32,4,4
"Male","Married",4,64,11573.35,"Diploma",20,"Corporate","Email",535,28,4009.18,"0",89153.45,3,0
"Male","Divorced",2,68,18983.35,"Diploma",17,"SME","Email",651,2,14098.28,"0",145385.05,5,3
"Female","Single",0,22,86062.82,"Bachelor's",14,"Corporate","Email",747,2,34749.89,"0",175717.77,2,6
"Male","Married",1,70,48225.43,"Bachelor's",6,"Corporate","Email",651,2,41854.13,"0",185938.93,4,2
"Female","Divorced",1,42,69930.23,"Diploma",15,"Retail","Phone",432,10,47088.32,"0",22975.42,3,1
"Male","Single",4,44,12516.06,"Bachelor's",25,"SME","Email",445,8,36734.4,"0",152641.48,2,9
"Male","Divorced",2,21,53022.59,"Diploma",8,"Corporate","Phone",307,10,13508.75,"1",17181.55,5,3
"Female","Single",2,56,72983.86,"Diploma",29,"SME","Phone",548,3,47219.82,"0",182295.06,4,4
"Female","Married",5,32,67437.01,"Diploma",4,"Retail","Phone",354,5,44347.98,"0",164693.83,1,3
"Male","Single",1,33,74525.06,"Diploma",25,"Retail","Phone",354,10,3240.17,"0",155906.6,2,8
"Female","Married",5,73,22299.66,"High School",22,"SME","Email",468,22,43024.97,"0",75351.77,4,9
"Female","Married",5,67,64018.19,"High School",6,"Retail","Email",743,24,17795.46,"0",156094.37,1,0
"Male","Divorced",1,49,6322.31,"High School",30,"Retail","Phone",650,7,29342.92,"0",131442.69,4,7
"Male","Divorced",4,75,15291.58,"High School",26,"SME","Email",657,25,9302.52,"0",81140.36,2,1
"Female","Divorced",4,34,94269.89,"Diploma",4,"SME","Email",658,10,24936.67,"0",177670.56,2,4
"Male","Married",1,65,13540.36,"High School",1,"Retail","Phone",839,1,1792.65,"0",10978.8,3,2
"Male","Single",0,56,54151.4,"Master's",14,"SME","Email",395,16,27062.17,"0",202539.96,4,8
"Male","Divorced",1,45,71102.14,"Bachelor's",19,"SME","Phone",671,7,14346.53,"0",64550.7,4,6
"Male","Single",0,35,32236.13,"Master's",14,"SME","Email",546,25,13783.31,"0",148334.94,3,8
"Male","Married",3,25,97617.58,"Master's",28,"Retail","Phone",311,21,43903.21,"0",120743.1,1,10
"Female","Single",1,62,80580.8,"Master's",9,"Corporate","Phone",780,14,9909.44,"0",98320.7,5,7
"Male","Single",0,49,9156.07,"Diploma",2,"Corporate","Email",735,27,23103.28,"0",243654.24,1,2
"Male","Married",5,59,91125.95,"Bachelor's",23,"Retail","Phone",785,18,21405.17,"0",149608.83,3,8
"Female","Divorced",2,40,26459.26,"Bachelor's",4,"Corporate","Email",505,15,20964.22,"0",59646.86,2,2
"Male","Single",3,43,31331.52,"Diploma",3,"Retail","Phone",630,20,18593.49,"0",200451.59,1,8
"Female","Divorced",0,43,63211.07,"Master's",4,"Corporate","Phone",465,1,21176.95,"0",233966.85,2,10
"Female","Divorced",1,22,13169.55,"Master's",2,"Corporate","Phone",758,9,20096.72,"0",120368.29,3,8
"Male","Single",3,50,90226.21,"High School",9,"Retail","Phone",501,25,44386.12,"0",153229.12,3,10
"Female","Divorced",2,48,80554.7,"Diploma",15,"Corporate","Email",505,4,12072.84,"0",54068.3,3,3
"Female","Divorced",1,20,83615.68,"Master's",27,"Corporate","Phone",742,11,8453.75,"0",22483.46,3,0
"Male","Married",2,22,59792.87,"Bachelor's",28,"SME","Email",791,17,17871.91,"0",205961.76,5,3
"Female","Divorced",2,68,22857.14,"Diploma",13,"SME","Phone",767,6,47614.4,"0",24062.07,5,7
"Male","Single",2,39,72389.75,"Master's",14,"Corporate","Email",794,19,24967.16,"0",23324.9,2,3
"Male","Married",3,41,56835.18,"High School",2,"Retail","Email",540,6,21417.54,"0",67826.08,4,9
"Male","Divorced",3,64,62312.18,"High School",8,"SME","Phone",447,20,10274.79,"0",96215,3,0
"Female","Single",1,63,89181.85,"Bachelor's",4,"SME","Email",440,25,8580.17,"0",82401.92,1,3
"Female","Married",0,74,9605.36,"Master's",10,"SME","Email",340,7,13686.17,"0",108166.65,1,8
"Female","Married",4,20,54855.57,"Diploma",25,"Corporate","Phone",371,25,34909.03,"0",55075.95,5,7
"Male","Single",4,59,11579.64,"Diploma",27,"SME","Email",498,29,48395.66,"0",82189.6,1,0
"Male","Divorced",0,38,28311.12,"Bachelor's",13,"Corporate","Phone",341,14,6006.49,"1",59474.01,3,10
"Female","Single",4,46,91603.25,"High School",19,"Corporate","Email",666,21,44040.35,"0",237147.84,3,5
"Male","Married",5,63,38810.9,"Bachelor's",14,"Retail","Email",302,17,39298.43,"0",225408.92,3,9
"Female","Single",3,28,73170.4,"Master's",1,"SME","Email",349,6,45354.88,"0",44317.47,4,3
"Female","Single",5,69,35557.87,"Diploma",16,"Retail","Email",347,2,10791.02,"0",65709.93,3,6
"Female","Single",3,20,49872.5,"Diploma",5,"SME","Phone",572,1,44668.66,"0",189631.13,4,0
"Male","Single",2,56,66765.35,"Diploma",1,"Corporate","Email",542,24,7677.35,"0",207501.29,3,2
"Female","Married",4,62,15878.85,"High School",24,"Corporate","Email",524,25,34400.23,"1",4584.15,3,8
"Female","Married",5,54,69514.03,"Master's",30,"Retail","Phone",732,5,24404.81,"1",12590.85,4,9
"Female","Married",1,60,86570.37,"Diploma",27,"Retail","Phone",585,21,34309.57,"0",245116.42,1,2
"Male","Divorced",3,19,38836.83,"Master's",22,"Retail","Phone",407,29,22144.56,"0",182374.08,3,5
"Male","Married",5,63,85830.1,"Diploma",25,"SME","Phone",513,17,9487.9,"0",203041.01,3,7
"Male","Married",4,33,47967.19,"High School",23,"Corporate","Email",357,15,31969.28,"0",159784.62,3,7
"Female","Single",2,63,32427.63,"Master's",2,"Retail","Email",635,15,5293.24,"1",22947.64,2,9
"Male","Single",1,64,33035.05,"Bachelor's",7,"Retail","Email",498,20,17186.06,"0",242448.47,2,5
"Female","Divorced",2,62,63016.3,"High School",13,"SME","Phone",458,8,49782.59,"0",167723.7,5,4
"Female","Divorced",5,32,87702.23,"Bachelor's",5,"SME","Phone",592,10,2130.06,"0",113597.69,5,6
"Male","Married",2,64,42918.95,"Master's",26,"Retail","Email",677,5,8739.39,"0",159475.66,5,0
"Male","Divorced",1,43,57240.94,"Diploma",8,"Corporate","Email",650,25,22901.63,"0",212709.84,3,7
"Female","Married",4,51,7976.5,"Diploma",7,"Corporate","Email",350,12,6070.02,"0",56097.39,3,1
"Male","Single",3,20,16896.23,"Master's",18,"Corporate","Phone",743,9,10705.3,"0",16562.62,4,4
"Female","Married",0,33,42555.61,"Bachelor's",4,"Corporate","Phone",372,10,17745.09,"1",26363.03,1,6
"Male","Divorced",2,75,42298.85,"Bachelor's",17,"SME","Phone",462,7,39093.02,"0",128011.28,2,8
"Male","Divorced",4,44,25974.52,"Master's",18,"SME","Phone",836,13,33376.93,"1",19051.87,2,9
"Male","Divorced",1,56,19001.9,"Diploma",29,"SME","Email",602,13,7094.39,"0",174985.86,3,4
"Female","Single",0,69,49926.85,"Master's",1,"SME","Email",621,6,28786.75,"0",204894.77,1,6
"Male","Divorced",0,61,62311.51,"Master's",10,"SME","Email",502,8,19175.04,"1",31528.96,5,9
"Male","Divorced",2,44,27620.49,"Bachelor's",5,"Retail","Phone",431,1,34500.67,"0",167946.2,4,0
"Male","Married",1,63,20882.88,"Bachelor's",4,"Corporate","Phone",613,28,21355.61,"0",74651.68,4,6
"Male","Married",3,53,77165.38,"Bachelor's",8,"Retail","Phone",695,17,15499.85,"1",3781.46,4,6
"Female","Married",0,71,86008.56,"Diploma",4,"SME","Phone",419,10,16830.37,"0",156545.51,1,0
"Female","Married",2,58,56061.03,"High School",15,"SME","Email",716,24,40411.37,"0",249260.89,4,10
"Male","Single",2,41,15130.63,"Diploma",14,"SME","Phone",355,8,35155.5,"0",221656.78,4,9
"Female","Single",5,19,52201.91,"Diploma",14,"Retail","Email",594,5,18996.54,"0",73876.65,4,10
"Male","Single",4,47,92519.75,"Diploma",18,"Retail","Phone",784,27,35237.72,"0",240639.26,1,0
"Male","Divorced",0,30,56943.16,"Diploma",1,"SME","Email",459,19,30971.14,"0",146315.93,3,9
"Female","Divorced",0,46,85257.8,"High School",20,"Corporate","Phone",459,10,30106.12,"0",127472.89,4,6
"Female","Single",4,39,72240.6,"Bachelor's",13,"Retail","Email",661,21,33287.36,"0",138691.3,5,3
"Female","Divorced",5,40,8964.16,"High School",13,"SME","Phone",571,10,11850.73,"0",149474.38,5,2
"Female","Single",5,73,26212.95,"High School",7,"Corporate","Phone",698,28,35499.59,"0",39880.41,3,3
"Male","Single",2,22,38129.81,"Diploma",25,"SME","Phone",331,21,22007.29,"0",115497.48,4,5
"Female","Single",4,49,54689.18,"Bachelor's",2,"SME","Phone",787,24,26808.71,"0",201202.32,1,6
"Female","Married",3,27,58200.42,"Diploma",30,"Retail","Phone",749,30,4626.28,"1",7548.96,5,10
"Female","Single",3,28,26709.47,"Bachelor's",26,"SME","Phone",668,9,36615.15,"0",64102.04,3,0
"Female","Divorced",2,51,73944.2,"Bachelor's",17,"Retail","Phone",689,1,13784.07,"1",19346.03,1,8
